temperature_c,condition,dims,sites,replicas,sqrt_time_min_half,time_s,ar40_fraction_n,ar40_fraction_mean,ar40_fraction_ci95_low,ar40_fraction_ci95_high,ar40_da2_per_s_n,ar40_da2_per_s_mean,ar40_da2_per_s_ci95_low,ar40_da2_per_s_ci95_high,ar36_fraction_n,ar36_fraction_mean,ar36_fraction_ci95_low,ar36_fraction_ci95_high,ar36_da2_per_s_n,ar36_da2_per_s_mean,ar36_da2_per_s_ci95_low,ar36_da2_per_s_ci95_high,ar36_ar40_da2_ratio_n,ar36_ar40_da2_ratio_mean,ar36_ar40_da2_ratio_ci95_low,ar36_ar40_da2_ratio_ci95_high,xe_fraction_n,xe_fraction_mean,xe_fraction_ci95_low,xe_fraction_ci95_high,xe_da2_per_s_n,xe_da2_per_s_mean,xe_da2_per_s_ci95_low,xe_da2_per_s_ci95_high
500,hydrothermal-2kbar-screen,12x12x6,6912,8,50,150000.0,8,0.03765772903034452,0.024532137303876433,0.0516562790343293,8,2.756867307405515e-09,5.250214283939109e-10,5.257562427466824e-09,8,0.03422619047619047,0.0,0.09226190476190475,8,8.035706495358899e-09,0.0,2.4107119486076696e-08,1,7.892576439149116,7.892576439149116,7.892576439149116,8,0.05315582990930706,0.03979096723601343,0.06816161287405156,8,7.416355832514348e-09,3.3758036332723858e-09,1.2747387503814935e-08
500,hydrothermal-2kbar-screen,12x12x6,6912,8,60,216000.0,8,0.05739548106420621,0.04097178638618856,0.07285201310671445,8,6.318559118908057e-09,2.5017081767191724e-09,1.03810956541214e-08,8,0.03943452380952381,0.0,0.09449404761904762,8,3.446903766510684e-09,0.0,1.0340711299532053e-08,0,,,,8,0.07469656239990774,0.05646598035071693,0.0939665177813756,8,9.95757672725974e-09,4.467896822166726e-09,1.6798333733590936e-08
700,vacuum,4x4x6,768,8,2,240.0,8,0.30372023809523807,0.22842261904761904,0.37217261904761906,8,9.87785937888918e-05,5.6927899252418825e-05,0.00013760078274917893,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.00011471504630063827,2.7134221034663362e-05,0.00020229587156661317,4,4.105491582786743,1.211932156414274,8.440691435468633,8,0.3161144003055768,0.20021008403361346,0.41846829640947286,8,0.0001263524251161788,6.386163155590176e-05,0.00018769537424002586
700,vacuum,4x4x6,768,8,4,960.0,8,0.3569940476190476,0.2775297619047619,0.44821428571428573,8,1.559323574957258e-05,2.4207561105297683e-06,3.632088045857243e-05,7,0.36904761904761907,0.14285714285714285,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.1869747899159664,0.42131398013750954,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,6,2160.0,8,0.3569940476190476,0.27529761904761907,0.4413690476190476,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.1961038961038961,0.41363636363636364,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,8,3840.0,8,0.3569940476190476,0.2745535714285714,0.44821428571428573,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.6071428571428571,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.20036764705882354,0.4166396103896104,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,10,6000.0,8,0.3569940476190476,0.27157738095238093,0.44300595238095236,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.630952380952381,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.1953781512605042,0.42021103896103895,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,15,13500.0,8,0.3569940476190476,0.2745535714285714,0.44910714285714287,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.6071428571428571,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19642857142857142,0.4200105042016807,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,20,24000.0,8,0.3569940476190476,0.27678571428571425,0.4446428571428571,8,0.0,0.0,0.0,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.20361440030557676,0.42021103896103895,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,30,54000.0,8,0.3569940476190476,0.2766369047619047,0.4394345238095238,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19521103896103895,0.4211898395721925,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,40,96000.0,8,0.3569940476190476,0.27529761904761907,0.4452380952380952,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.6428571428571429,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.1959033613445378,0.4181436210847976,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,50,150000.0,8,0.3569940476190476,0.2708333333333333,0.44821428571428573,8,0.0,0.0,0.0,7,0.36904761904761907,0.14285714285714285,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19233193277310925,0.4202540106951872,8,0.0,0.0,0.0
700,vacuum,4x4x6,768,8,60,216000.0,8,0.3569940476190476,0.27291666666666664,0.4446428571428571,8,0.0,0.0,0.0,7,0.36904761904761907,0.15476190476190474,0.630952380952381,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.20089285714285715,0.41574675324675325,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,2,240.0,8,0.3938293505662588,0.3289133275261324,0.4804662909989309,8,0.0001735754842891895,0.00010500695815204461,0.00027520618790840716,8,0.3902777777777778,0.22777777777777777,0.5652777777777778,8,0.0002571649910512761,7.518981624259413e-05,0.00048409905833834694,8,2.2294974882300087,0.7435142927518598,4.008733050950373,8,0.38694644827077834,0.3405908915290254,0.4407581453634085,8,0.00015511558378097657,0.00011051194320394474,0.00020439110544200693
700,vacuum,8x8x6,3072,8,4,960.0,8,0.4614180772986368,0.4079838920046954,0.5263241418998235,8,1.9491619297871083e-05,7.585676245123338e-06,3.271791772763513e-05,8,0.45,0.3076388888888889,0.6006944444444444,8,1.3162927699320668e-05,1.4119868646203608e-06,3.035841833225378e-05,3,2.68817664605724,1.2251244916187307,3.5861732720712056,8,0.38694644827077834,0.3403361344537815,0.4391221461361314,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,6,2160.0,8,0.4729782738588334,0.4189634146341463,0.5436654854606792,8,3.2410993725392547e-06,4.5634149410825996e-07,6.957465892066244e-06,8,0.45,0.30486111111111114,0.6048611111111111,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3404761904761905,0.4416316526610644,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,8,3840.0,8,0.4729782738588334,0.41464131994261116,0.5460157431463026,8,0.0,0.0,0.0,8,0.45,0.3,0.6027777777777777,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.34135637013426057,0.44352908132399965,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,10,6000.0,8,0.4729782738588334,0.4150432046432764,0.5409172559477438,8,0.0,0.0,0.0,8,0.45,0.3034722222222222,0.6048611111111111,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3403361344537815,0.44202532192550337,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,15,13500.0,8,0.4729782738588334,0.4174390243902439,0.5432675136333672,8,0.0,0.0,0.0,8,0.45,0.3104166666666667,0.5958333333333333,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.34163165266106443,0.4406918030370043,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,20,24000.0,8,0.4729782738588334,0.4161728837876614,0.5407707743611617,8,0.0,0.0,0.0,8,0.45,0.3013888888888889,0.6055555555555555,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.34317709842557714,0.4434627389975954,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,30,54000.0,8,0.4729782738588334,0.41601164079822617,0.5409172559477438,8,0.0,0.0,0.0,8,0.45,0.30625,0.6006944444444444,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.34202163624070314,0.43894110275689224,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,40,96000.0,8,0.4729782738588334,0.41464131994261116,0.5436654854606792,8,0.0,0.0,0.0,8,0.45,0.30416666666666664,0.5965277777777778,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3426168743359413,0.4361459556599409,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,50,150000.0,8,0.4729782738588334,0.4150432046432764,0.5409172559477438,8,0.0,0.0,0.0,8,0.45,0.30069444444444443,0.6090277777777778,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3407961460446247,0.4419172932330827,8,0.0,0.0,0.0
700,vacuum,8x8x6,3072,8,60,216000.0,8,0.4729782738588334,0.4163558106169297,0.5393971927777523,8,0.0,0.0,0.0,8,0.45,0.3125,0.5951388888888889,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3422268907563025,0.4423035911279212,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,2,240.0,8,0.4339061278112488,0.40710277373145537,0.46264842230032105,8,0.0001924569310185624,0.00016529080287166445,0.00022177242806378287,8,0.4673553972405659,0.4139392599144921,0.5104709987443253,8,0.00023344505605569252,0.00018219515196722164,0.00027770982693745797,8,1.2776635621432684,0.9517601564108346,1.5605014816153828,8,0.3543275042306727,0.33088535291717663,0.37991136030107325,8,0.00012259074191445145,0.00010505932122711339,0.00014161167008599695
700,vacuum,12x12x6,6912,8,4,960.0,8,0.48370254951995284,0.4446565723165422,0.5274855035277435,8,1.9164525983367072e-05,1.1951104708232773e-05,2.7316695900126685e-05,8,0.5139078998205453,0.4664095901518502,0.5623460591133005,8,1.8751819931381045e-05,7.565668570936072e-06,2.9937971291826016e-05,5,1.9903441769391084,1.0587902004885696,2.968667195132052,8,0.3543275042306727,0.3311148510811913,0.37745707739963263,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,6,2160.0,8,0.48935714664544755,0.4513582782341548,0.5308769772772938,8,1.2744960698745449e-06,3.745378793914948e-07,2.2136970025875787e-06,8,0.5191162331538786,0.4674185463659148,0.5703347809178118,8,1.7741962613864973e-06,0.0,5.322588784159492e-06,1,4.37734058018535,4.37734058018535,4.37734058018535,8,0.3543275042306727,0.33055714586541374,0.37867163617631305,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,8,3840.0,8,0.48935714664544755,0.4528912459093034,0.5300562573173843,8,0.0,0.0,0.0,8,0.5191162331538786,0.4683583959899749,0.5720956486042693,8,0.0,0.0,0.0,0,,,,8,0.3543275042306727,0.33193742514576013,0.3786922530326548,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,10,6000.0,8,0.48935714664544755,0.44957903392773657,0.5300562573173843,8,0.0,0.0,0.0,8,0.5191162331538786,0.4728332462749165,0.5718998465992567,8,0.0,0.0,0.0,0,,,,8,0.3543275042306727,0.33078664402942837,0.37990017487612937,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,15,13500.0,8,0.48935714664544755,0.44991505543311294,0.5302696752889378,8,0.0,0.0,0.0,8,0.5191162331538786,0.4689941766180156,0.5713953684922245,8,0.0,0.0,0.0,0,,,,8,0.3543275042306727,0.33086928455257286,0.3793330382289539,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,20,24000.0,8,0.48935714664544755,0.4499599278701663,0.5278782399035563,8,0.0,0.0,0.0,8,0.5191162331538786,0.46973822423706324,0.5718998465992567,8,0.0,0.0,0.0,0,,,,8,0.3543275042306727,0.3317556362774904,0.38052034321608674,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,30,54000.0,8,0.48935714664544755,0.4513359526946483,0.5308769772772938,8,0.0,0.0,0.0,8,0.5191162331538786,0.4698132882917232,0.5706950883801797,8,0.0,0.0,0.0,0,,,,8,0.3571107798368083,0.3325522710886806,0.3831661108588135,8,1.9146333062208116e-08,0.0,4.642961307524639e-08
700,vacuum,12x12x6,6912,8,40,96000.0,8,0.48935714664544755,0.4510176714550838,0.5308769772772938,8,0.0,0.0,0.0,8,0.5191162331538786,0.4664971251658558,0.5727208646616542,8,0.0,0.0,0.0,0,,,,8,0.3571107798368083,0.3323227729246659,0.3840890682084686,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,50,150000.0,8,0.48935714664544755,0.4524608942561257,0.529112933823652,8,0.0,0.0,0.0,8,0.5191162331538786,0.46777694743959286,0.568419178016034,8,0.0,0.0,0.0,0,,,,8,0.3571107798368083,0.33275012832155404,0.3830768334024631,8,0.0,0.0,0.0
700,vacuum,12x12x6,6912,8,60,216000.0,8,0.48935714664544755,0.44957903392773657,0.5289808559255272,8,0.0,0.0,0.0,8,0.5191162331538786,0.4676581158779301,0.5718998465992567,8,0.0,0.0,0.0,0,,,,8,0.3571107798368083,0.331828845369237,0.3840368336765042,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,4x4x6,768,8,2,240.0,8,0.1056547619047619,0.03571428571428571,0.1800595238095238,8,2.0289268689796037e-05,3.683982234045649e-06,4.22037694687358e-05,7,0.07142857142857142,0.0,0.21428571428571427,7,3.753463939970353e-05,0.0,0.00011260391819911058,0,,,,8,0.13610103132161955,0.06913674560733385,0.19886363636363635,8,2.5342807217985206e-05,9.614541890347374e-06,4.355394077036356e-05
700,hydrothermal-2kbar-screen,4x4x6,768,8,4,960.0,8,0.23601190476190476,0.15625,0.30089285714285713,8,1.4284723296080653e-05,4.443360613291034e-06,2.697547901351629e-05,7,0.27380952380952384,0.05952380952380952,0.5595238095238095,6,1.91190153926908e-05,1.3541094687173265e-06,4.695851434596511e-05,2,0.729035628390081,0.47652822797283184,0.9815430288073301,8,0.22617933537051185,0.13392857142857142,0.3046695951107716,8,1.2341147784409406e-05,2.9698320155622966e-06,2.3596469847917472e-05
700,hydrothermal-2kbar-screen,4x4x6,768,8,6,2160.0,8,0.25684523809523807,0.17113095238095238,0.3211309523809524,8,2.035138123436762e-06,0.0,4.8753664540784586e-06,7,0.36904761904761907,0.15476190476190474,0.6428571428571429,6,1.1471600024513175e-05,0.0,2.898776507770816e-05,0,,,,8,0.2440364782276547,0.15661764705882353,0.3220015278838808,8,1.452453666317861e-06,0.0,4.357360998953583e-06
700,hydrothermal-2kbar-screen,4x4x6,768,8,8,3840.0,8,0.26726190476190476,0.1800595238095238,0.3294642857142857,8,8.706011525140105e-07,0.0,2.6118034575420315e-06,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.28218582887700533,0.17573529411764707,0.38433919022154317,8,4.520560402170057e-06,1.0986361493031193e-06,8.96251417817759e-06
700,hydrothermal-2kbar-screen,4x4x6,768,8,10,6000.0,8,0.26726190476190476,0.18154761904761904,0.3300595238095238,8,0.0,0.0,0.0,7,0.36904761904761907,0.15476190476190474,0.6071428571428571,6,0.0,0.0,0.0,0,,,,8,0.3036144003055768,0.19091386554621848,0.4041396103896104,8,1.760774388331483e-06,0.0,4.196007507904937e-06
700,hydrothermal-2kbar-screen,4x4x6,768,8,15,13500.0,8,0.29851190476190476,0.24851190476190477,0.3419642857142857,8,2.9251053991078585e-07,0.0,7.8003573798471e-07,7,0.36904761904761907,0.14285714285714285,0.6071428571428571,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.1984577922077922,0.41583269671504963,8,2.9545644490247453e-07,0.0,8.863693347074235e-07
700,hydrothermal-2kbar-screen,4x4x6,768,8,20,24000.0,8,0.29851190476190476,0.2523809523809524,0.3398809523809524,8,0.0,0.0,0.0,7,0.36904761904761907,0.15476190476190474,0.6428571428571429,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.20483193277310924,0.4200105042016807,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,4x4x6,768,8,30,54000.0,8,0.30892857142857144,0.2544642857142857,0.36041666666666666,8,6.740777482902935e-08,0.0,2.0222332448708805e-07,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19862490450725745,0.4189935064935065,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,4x4x6,768,8,40,96000.0,8,0.3476190476190476,0.3044642857142857,0.38660714285714287,8,1.3579772329467502e-07,0.0,3.1060367907164156e-07,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.20021008403361346,0.41688311688311686,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,4x4x6,768,8,50,150000.0,8,0.368452380952381,0.32321428571428573,0.4086309523809524,8,7.489752758781039e-08,0.0,1.87243818969526e-07,7,0.36904761904761907,0.15476190476190474,0.619047619047619,6,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19679621848739495,0.41810064935064933,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,4x4x6,768,8,60,216000.0,8,0.368452380952381,0.32321428571428573,0.40922619047619047,8,0.0,0.0,0.0,7,0.4404761904761905,0.17857142857142858,0.75,5,0.0,0.0,0.0,0,,,,8,0.3161144003055768,0.19915011459129106,0.4193181818181818,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,2,240.0,8,0.12981715500366864,0.09382557901209264,0.17710201747145793,8,1.85608873173624e-05,7.695515687076945e-06,3.416747226405816e-05,8,0.10138888888888889,0.025,0.1847222222222222,8,2.204536181993488e-05,3.0467463046139848e-06,4.849023566353048e-05,4,9.55361504016968,2.8482430820080293,19.81671971758503,8,0.1760350246351634,0.11075906851768921,0.24519018133569218,8,3.736359955796335e-05,1.438570513325924e-05,6.535536228912379e-05
700,hydrothermal-2kbar-screen,8x8x6,3072,8,4,960.0,8,0.28320891306723445,0.23569763271162125,0.34929218852999344,8,2.1769446582789772e-05,1.3695947675737516e-05,3.3937371037210014e-05,8,0.27291666666666664,0.11458333333333333,0.4395833333333333,8,4.083429664128732e-05,7.128467340323091e-06,8.445642514135156e-05,6,2.9845178955058174,0.9127565442995723,5.492149918764807,8,0.30880664342952163,0.24437229437229438,0.369407545232249,8,2.086556446798406e-05,1.3171181034464124e-05,2.8713695947565762e-05
700,hydrothermal-2kbar-screen,8x8x6,3072,8,6,2160.0,8,0.3251821424920421,0.27092620973001175,0.3813930754479535,8,5.037852666231734e-06,2.231390131698442e-06,8.081121137490764e-06,8,0.3267361111111111,0.1684027777777778,0.4888888888888889,8,7.339910235388138e-06,3.3649900356651645e-07,1.8909049471992154e-05,2,6.2962662103083336,5.93133002852152,6.661202392095146,8,0.35591589382824573,0.3088235294117647,0.41418657051997504,8,6.1525273760842046e-06,2.3910013888897116e-06,1.0034636506153178e-05
700,hydrothermal-2kbar-screen,8x8x6,3072,8,8,3840.0,8,0.3461754615251746,0.2932039911308204,0.40031603502550417,8,2.1975400863515615e-06,9.082088813187186e-07,3.4445233368405715e-06,8,0.3267361111111111,0.15833333333333333,0.4861111111111111,8,0.0,0.0,0.0,0,,,,8,0.375493246300335,0.33214285714285713,0.4273459383753501,8,1.933328515302797e-06,3.524420935036332e-07,3.5142149371019604e-06
700,hydrothermal-2kbar-screen,8x8x6,3072,8,10,6000.0,8,0.36324068659344844,0.3141029970746614,0.4232431916255446,8,1.4078863219765393e-06,5.466255973959568e-07,2.3790931988700717e-06,8,0.3267361111111111,0.1597222222222222,0.4923611111111111,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3419516082294987,0.4427908005307386,8,1.206594925724494e-06,2.392309548905947e-07,2.413189851448988e-06
700,hydrothermal-2kbar-screen,8x8x6,3072,8,15,13500.0,8,0.3693382475690582,0.3202005580502711,0.4245800900212665,8,1.3922582532011803e-07,0.0,4.1767747596035406e-07,8,0.3267361111111111,0.16840277777777776,0.49166666666666664,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.33964068385975077,0.43932740065173076,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,20,24000.0,8,0.3768513137711488,0.3373477705938251,0.43163127413127417,8,1.014150354990814e-07,0.0,2.416055391468592e-07,8,0.3267361111111111,0.1701388888888889,0.49722222222222223,8,0.0,0.0,0.0,0,,,,8,0.38694644827077834,0.3424116198203419,0.4403471915081822,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,30,54000.0,8,0.3846939778638129,0.3421551547448248,0.4431255039020462,8,6.45443850934991e-08,0.0,1.543525849284633e-07,8,0.3517361111111111,0.20902777777777778,0.5,8,3.563798418674756e-08,0.0,1.0691395256024266e-07,0,,,,8,0.38694644827077834,0.34215686274509804,0.44104010025062657,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,40,96000.0,8,0.39525582455370833,0.349658694963573,0.44856262775380423,8,5.031194590815485e-08,0.0,1.1885042392527455e-07,8,0.37604166666666666,0.23506944444444444,0.5131944444444444,8,9.19486720650613e-08,0.0,2.2334945648375373e-07,1,1.4741305929354107,1.4741305929354107,1.4741305929354107,8,0.38694644827077834,0.33925070028011206,0.4386591478696742,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,50,150000.0,8,0.3983808245537083,0.3531056103150795,0.45539189604648717,8,1.1723529154937209e-08,0.0,3.517058746481163e-08,8,0.39166666666666666,0.26180555555555557,0.5180555555555556,8,2.4203261494965068e-08,0.0,7.26097844848952e-08,0,,,,8,0.38694644827077834,0.3418163817251038,0.4406918030370043,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,8x8x6,3072,8,60,216000.0,8,0.41970105137698394,0.36703357617991766,0.4883334243987042,8,9.018525810459525e-08,2.8536833156619544e-08,1.7643828933277674e-07,8,0.42118055555555556,0.3104166666666667,0.5302083333333333,8,5.173755704554183e-08,0.0,1.2440568499945396e-07,2,1.2994531852509756,0.8945713935511417,1.7043349769508094,8,0.38694644827077834,0.3400578652513637,0.43743734335839596,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,12x12x6,6912,8,2,240.0,8,0.13501070369626414,0.10291259771360345,0.1671866785335071,8,1.776002748663366e-05,1.0323249125956165e-05,2.5437692123300787e-05,8,0.13681341411337675,0.09172986345173277,0.19030112044817926,8,2.1395006414406774e-05,8.855377237564373e-06,3.839258699034715e-05,8,3.473709926590458,0.5804559750056989,8.787894610387035,8,0.13792945299554135,0.11758153902496185,0.16327403343173244,8,1.7641891748497872e-05,1.2260769350394492e-05,2.5669372981003306e-05
700,hydrothermal-2kbar-screen,12x12x6,6912,8,4,960.0,8,0.2852590014142894,0.23615969219598473,0.3341775691826095,8,2.150372943928541e-05,1.4268005548874448e-05,2.8909989996610193e-05,8,0.26435391534109104,0.1843469125399706,0.35050679754660485,8,2.0024164667005285e-05,1.0271688775881081e-05,3.383873216695784e-05,7,2.1040732853607316,0.6822561184099909,4.706288278314884,8,0.2891841779831691,0.269104238100144,0.30951028328267655,8,2.0401865786713115e-05,1.7028712798246158e-05,2.432373541273951e-05
700,hydrothermal-2kbar-screen,12x12x6,6912,8,6,2160.0,8,0.3466834265823871,0.29919207093009176,0.3907034062166148,8,7.828355876891345e-06,4.911802326286118e-06,1.1667765136967e-05,8,0.313779742840875,0.2464018502137697,0.3903140203449801,8,5.077990153385343e-06,1.9189909581950825e-06,8.819027873105826e-06,5,1.2992350090964617,0.7075618064508986,2.0090772975570133,8,0.3199803348984988,0.2956544654658328,0.3475469310148342,8,3.979006661344426e-06,1.916924263215382e-06,6.118364978921148e-06
700,hydrothermal-2kbar-screen,12x12x6,6912,8,8,3840.0,8,0.36039757571435876,0.3154751627424313,0.40862397779706533,8,1.5152519485565393e-06,5.136055809699441e-07,2.571862777028405e-06,8,0.3396463394795305,0.28352130325814534,0.4012605042016807,8,1.976636821924015e-06,2.582905659222503e-07,4.465761049563172e-06,1,3.7169844010651345,3.7169844010651345,3.7169844010651345,8,0.3341270827710881,0.3079092515353719,0.36397531647043396,8,1.40693106254675e-06,1.0551303876922888e-06,1.962212403162986e-06
700,hydrothermal-2kbar-screen,12x12x6,6912,8,10,6000.0,8,0.3739092211454905,0.3299826321883212,0.4190367090945827,8,1.0897627491931335e-06,3.885216398724506e-07,1.7937329273683712e-06,8,0.3572620064359682,0.3058184253737793,0.4155603257636993,8,1.2687998585509879e-06,2.672739289208535e-07,2.6807990418898615e-06,1,3.1251023689340056,3.1251023689340056,3.1251023689340056,8,0.3441806418571846,0.3176603902237275,0.3729982058372207,8,7.826852831877469e-07,1.412081027496198e-07,1.5842107392435187e-06
700,hydrothermal-2kbar-screen,12x12x6,6912,8,15,13500.0,8,0.3894528003712015,0.34278694894052536,0.4336765969952541,8,4.4575335146105063e-07,2.480248753569831e-07,6.547842929202562e-07,8,0.38005606053673735,0.33771929824561403,0.4262653337196948,8,4.742789940083292e-07,1.0626345156186355e-07,9.534438314559074e-07,3,3.1995531031277316,1.192445187710025,4.990654547279393,8,0.3543275042306727,0.33055714586541374,0.38030203047701594,8,2.225771044024044e-07,6.451046970698376e-08,3.8675970875250524e-07
700,hydrothermal-2kbar-screen,12x12x6,6912,8,20,24000.0,8,0.39211357935670876,0.3453140201912993,0.4388183494196153,8,5.0447604176198664e-08,0.0,1.2404624246417498e-07,8,0.3843664053643236,0.34000442282176024,0.42785303776683087,8,8.585904369031291e-08,0.0,2.575771310709387e-07,1,3.70864831677794,3.70864831677794,3.70864831677794,8,0.3543275042306727,0.331344349245206,0.3805939917652103,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,12x12x6,6912,8,30,54000.0,8,0.4023582792246133,0.35636245467065947,0.4478994679875252,8,7.199652943170897e-08,1.6869601960658893e-08,1.350978522076028e-07,8,0.3843664053643236,0.3401610644257703,0.4296037380469429,8,0.0,0.0,0.0,0,,,,8,0.3543275042306727,0.3318637765966365,0.37895696053130157,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,12x12x6,6912,8,40,96000.0,8,0.41224321033258965,0.37007133246614315,0.4564634416381802,8,4.744421465988543e-08,2.0882359134622182e-08,7.378237080673237e-08,8,0.39692767987412747,0.3522410552242676,0.4424804404520429,8,6.490282336674461e-08,0.0,1.520779868824312e-07,1,2.509711373079134,2.509711373079134,2.509711373079134,8,0.3543275042306727,0.3321044601855951,0.37985230423023997,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,12x12x6,6912,8,50,150000.0,8,0.42249384733936435,0.3749464014409667,0.4706078052118528,8,4.9163203404590935e-08,2.2570743290125935e-08,8.357136895879558e-08,8,0.41243519867112,0.3759330978307839,0.4495617212402202,8,5.154842343380309e-08,0.0,1.275475882117126e-07,2,2.7169041965096814,1.3759263658146843,4.057882027204679,8,0.3543275042306727,0.33088535291717663,0.3793330382289539,8,0.0,0.0,0.0
700,hydrothermal-2kbar-screen,12x12x6,6912,8,60,216000.0,8,0.43942728358679245,0.38844210118754297,0.48687493342143867,8,6.523930303869401e-08,3.8997025563088405e-08,9.301583096975309e-08,8,0.43752780150172593,0.39182546884452507,0.4795536635706914,8,9.682571211899076e-08,2.47684512422477e-08,1.688829729957338e-07,3,3.2313580755191365,2.3090884018406634,4.722549586102025,8,0.35578099260276574,0.33114035087719296,0.3812968006283121,8,4.133830305005799e-09,0.0,1.2401490915017397e-08
