1.275934,16.211828
3.792408,17.721575
3.645743,11.772336
6.248435,16.211828
11.220935,16.211828
13.737409,17.721575
11.064336,22.239199
13.711171,26.650505
13.564505,20.701267
16.036835,22.239199
16.167198,25.140759
18.683670,26.650505
18.537004,20.701267
18.510767,29.630198
21.139696,25.140759
23.656170,26.650505
23.509504,20.701267
20.983097,31.168129
23.483267,29.630198
26.112196,25.140759
28.482004,20.701267
25.955597,31.168129
26.085958,34.069691
28.602432,35.579433
31.084696,25.140759
30.928097,31.168129
31.058458,34.069691
33.574932,35.579433
33.402027,38.559128
35.926834,22.239199
38.573669,26.650505
38.400764,29.630198
43.546165,26.650505
43.373268,29.630198
48.518665,26.650505
45.845596,31.168129
45.975960,34.069691
53.491165,26.650505
58.463665,26.650505
60.893459,34.069691
63.409927,35.579433
63.263268,29.630198
68.382431,35.579433
73.381165,26.650505
73.234505,20.701267
70.838455,34.069691
78.207001,20.701267
75.810951,34.069691
78.180763,29.630198
80.835930,16.211828
83.352409,17.721575
88.324905,17.721575
90.624336,22.239199
90.754692,25.140759
93.098267,29.630198
95.570602,31.168129
100.543098,31.168129
105.515602,31.168129
108.015762,29.630198
110.514336,22.239199
110.644691,25.140759
113.161171,26.650505
115.617188,25.140759
120.589691,25.140759
122.933266,29.630198
128.078674,26.650505
133.051178,26.650505
132.878265,29.630198
138.023682,26.650505
137.997452,35.579433
137.850769,29.630198
140.323105,31.168129
140.453461,34.069691
142.969940,35.579433
147.942444,35.579433
150.398468,34.069691
155.240601,31.168129
157.740768,29.630198
160.369690,25.140759
165.342194,25.140759
170.184341,22.239199
172.684479,20.701267
177.829926,17.721575
180.285934,16.211828
182.802414,17.721575
185.101837,22.239199
185.232193,25.140759
190.204681,25.140759
192.721176,26.650505
195.020599,31.168129
197.520752,29.630198
200.149689,25.140759
204.991837,22.239199
207.638672,26.650505
207.612442,35.579433
207.465759,29.630198
212.584946,35.579433
217.384506,38.559128
219.856873,40.097054
224.829361,40.097054
224.959717,42.998615
229.801865,40.097054
232.302002,38.559128
237.447449,35.579433
242.247009,38.559128
244.875961,34.069691
249.718094,31.168129
254.690598,31.168129
262.362396,17.721575
262.336151,26.650505
262.189484,20.701267
259.663086,31.168129
259.793427,34.069691
264.661804,22.239199
264.792175,25.140759
267.161987,20.701267
272.307404,17.721575
277.253662,26.650505
277.106995,20.701267
282.053223,29.630198
284.655945,34.069691
287.025726,29.630198
289.654694,25.140759
294.627197,25.140759
297.143646,26.650505
301.943237,29.630198
304.572174,25.140759
309.414307,22.239199
314.517181,25.140759
319.489685,25.140759
322.006165,26.650505
321.833252,29.630198
324.462189,25.140759
329.304291,22.239199
334.276794,22.239199
336.777008,20.701267
341.749512,20.701267
344.221802,22.239199
344.352173,25.140759
349.194275,22.239199
351.841156,26.650505
356.813660,26.650505
359.113068,31.168129
361.613251,29.630198
366.758667,26.650505
371.704895,35.579433
371.558258,29.630198
376.677399,35.579433
379.133423,34.069691
381.503265,29.630198
386.648651,26.650505
391.621155,26.650505
396.420746,29.630198
399.023438,34.069691
398.866821,40.097054
398.997223,42.998615
403.969727,42.998615
406.339539,38.559128
411.484894,35.579433
416.457397,35.579433
418.783081,31.168129
418.913422,34.069691
423.755585,31.168129
428.728058,31.168129
431.228241,29.630198
433.857178,25.140759
438.829681,25.140759
441.346161,26.650505
446.318665,26.650505
451.291138,26.650505
451.264893,35.579433
451.118256,29.630198
453.590576,31.168129
453.720947,34.069691
456.237396,35.579433
456.064545,38.559128
458.563080,31.168129
461.063263,29.630198
463.692169,25.140759
466.208649,26.650505
468.560516,13.310267
468.690918,16.211828
471.207397,17.721575
468.664673,25.140759
471.181152,26.650505
473.506775,22.239199
473.637177,25.140759
478.479279,22.239199
483.451782,22.239199
488.554688,25.140759
496.096130,8.792645
495.923248,11.772336
493.527191,25.140759
495.897003,20.701267
